Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDI07,12.35,0.033754478,Meat,199.0426,OUT035,2004,3361.6242,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCW41,18.0,0.015375557,Health and Hygiene,156.9604,OUT027,1985,4278.4308,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG33,5.365,0.140458316,Seafood,169.7764,OUT049,1999,3263.7516,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO05,7.269999999999999,0.046333982,Health and Hygiene,97.2384,OUT027,1985,2660.5368,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDH53,20.5,0.014966308499999999,Frozen Foods,82.8592,OUT035,2004,908.1512,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR49,8.71,0.139228412,Canned,49.5376,OUT046,1997,1198.44,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF33,7.97,0.0201559566,Seafood,109.4596,OUT027,1985,1833.6132,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ51,16.0,0.0163856304,Meat,48.1718,OUT017,2007,756.3488,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ38,17.6,0.00799436,Dairy,171.6422,OUT013,1987,3793.7284,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV52,20.7,0.121767168,Frozen Foods,118.9466,OUT045,2002,353.5398,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM50,13.0,0.030083482,Canned,61.922,OUT035,2004,1557.9720000000002,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV60,20.2,0.118025091,Baking Goods,195.811,OUT017,2007,2553.343,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG60,20.35,0.060649213,Baking Goods,232.7616,OUT013,1987,2812.3392,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN13,18.6,0.15193174199999998,Breakfast,101.1358,OUT013,1987,1105.8938,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRN59,15.0,0.06383101299999999,Hard Drinks,46.206,OUT027,1985,1304.968,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDU02,13.35,0.103091351,Dairy,229.9352,OUT017,2007,2519.3872,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ58,17.85,0.052389407,Snack Foods,120.9072,OUT018,2009,2817.6656,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCQ38,16.35,0.013355306,Others,105.528,OUT013,1987,2024.032,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDF39,14.85,0.019550858,Dairy,263.791,OUT045,2002,4207.856,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT03,21.25,0.01005532,Meat,183.1608,OUT017,2007,2756.4120000000007,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN09,14.15,0.034845668,Snack Foods,242.7828,OUT013,1987,3167.8764,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ02,17.2,0.025162022000000003,Canned,145.9418,OUT035,2004,1765.7016,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN44,13.15,0.022685222,Fruits and Vegetables,161.592,OUT027,1985,4314.384,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ34,10.85,0.162571649,Snack Foods,107.4622,OUT045,2002,529.311,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX31,20.35,0.014825605,Fruits and Vegetables,233.2958,OUT046,1997,4206.5244,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCH55,16.35,0.05803434900000001,Household,124.802,OUT010,1998,253.004,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRM47,9.3,0.043785694000000014,Hard Drinks,191.6846,OUT046,1997,3057.3536,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRL01,19.5,0.076798609,Soft Drinks,231.8958,OUT027,1985,8413.0488,28,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDO12,15.75,0.055241242,Baking Goods,196.5452,OUT017,2007,3131.9232,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCK30,14.85,0.061102235,Household,253.2698,OUT045,2002,2283.0282,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDP16,18.6,0.039517121,Frozen Foods,243.6802,OUT017,2007,5896.3248,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCG06,16.35,0.029565309,Household,256.4646,OUT018,2009,515.3292,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDX36,9.695,0.12828324300000002,Baking Goods,226.1404,OUT046,1997,3375.606,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT09,15.15,0.012332667,Snack Foods,130.0284,OUT017,2007,3559.3668,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF08,14.3,0.06519522900000001,Fruits and Vegetables,88.9856,OUT035,2004,1669.8264,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA43,10.895,0.108253944,Fruits and Vegetables,194.8794,OUT010,1998,585.2382,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCN06,8.39,0.121178848,Household,165.1868,OUT017,2007,2784.3756,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRF15,18.35,0.031179172249999998,Dairy,151.934,OUT013,1987,306.268,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCX05,15.2,0.09698132,Health and Hygiene,116.3492,OUT013,1987,2548.6824,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDM21,20.2,0.064351908,Snack Foods,259.4646,OUT035,2004,2061.3168,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCG54,12.1,0.079419801,Household,172.3106,OUT027,1985,5475.5392,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDD26,8.71,0.072301795,Canned,185.6924,OUT045,2002,3331.6632,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU23,12.15,0.021719387000000003,Breads,163.1184,OUT035,2004,3467.4864,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO37,8.06,0.021420031000000003,Breakfast,232.0326,OUT045,2002,3003.4238,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP19,11.5,0.290430317,Fruits and Vegetables,130.6652,OUT010,1998,258.3304,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDT13,14.85,0.018571641,Canned,187.3214,OUT046,1997,4333.6922,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY07,11.8,0.052234102857142854,Fruits and Vegetables,45.2402,OUT018,2009,1148.505,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRI47,14.7,0.020952705,Hard Drinks,143.5128,OUT049,1999,2444.8176,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCW42,18.2,0.102371638,Household,221.2456,OUT019,1985,663.1368,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCQ50,18.75,0.034278798,Household,214.1218,OUT013,1987,4488.1578,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDQ09,7.235,0.048441224000000005,Snack Foods,115.1834,OUT045,2002,1382.2008,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI20,19.1,0.038377013,Fruits and Vegetables,211.5586,OUT027,1985,4432.2306,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCP05,19.6,0.025325897000000003,Health and Hygiene,150.9024,OUT049,1999,3795.06,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDH02,7.27,0.020898691,Canned,92.2488,OUT017,2007,814.9392,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH45,15.1,0.105881129,Fruits and Vegetables,42.0796,OUT045,2002,454.0756,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRG49,7.81,0.112906337,Soft Drinks,243.5486,OUT010,1998,488.6972,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDA37,7.81,0.055216312,Canned,125.5046,OUT035,2004,3237.1196,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS13,6.465,0.125210375,Canned,266.8884,OUT017,2007,1059.9536,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCW42,18.2,0.058185842,Household,220.8456,OUT027,1985,4199.8664,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDK15,10.8,0.098814721,Meat,100.5042,OUT018,2009,1884.8798,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX51,9.5,0.022058724,Meat,196.8452,OUT046,1997,3523.4136,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDJ20,20.7,0.100091576,Fruits and Vegetables,125.5388,OUT013,1987,2105.2596,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK59,8.895,0.075876602,Hard Drinks,235.9616,OUT017,2007,1874.8928,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDL45,15.6,0.037841362,Snack Foods,125.2704,OUT018,2009,2628.5784,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH41,9.0,0.081943273,Frozen Foods,214.5534,OUT013,1987,3440.8544,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD05,19.35,0.016645164,Frozen Foods,120.9098,OUT045,2002,1687.1372,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ39,19.7,0.018061324,Meat,102.599,OUT045,2002,2063.98,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY35,17.6,0.028062401,Breads,44.0402,OUT019,1985,91.8804,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCE06,5.825,0.091857904,Household,160.7894,OUT018,2009,1617.894,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDE57,9.6,0.036109413,Fruits and Vegetables,140.6154,OUT027,1985,4538.0928,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD33,12.85,0.108633372,Fruits and Vegetables,233.8642,OUT018,2009,2323.6420000000007,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ10,12.85,0.03324652,Snack Foods,172.4422,OUT045,2002,4483.4972,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN15,17.5,0.016720132,Meat,139.918,OUT013,1987,419.454,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS50,17.0,0.055433377,Dairy,221.1114,OUT046,1997,4434.228,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX21,7.05,0.084966021,Snack Foods,111.1912,OUT046,1997,1965.4416,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL58,5.78,0.07413505299999999,Snack Foods,264.0568,OUT035,2004,2109.2544,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDK09,15.2,0.091745951,Snack Foods,229.0352,OUT035,2004,2290.3520000000008,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS08,5.735,0.056685383,Fruits and Vegetables,178.437,OUT027,1985,3175.866,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDE20,11.35,0.00552947,Fruits and Vegetables,169.27900000000002,OUT035,2004,2376.906,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDF04,17.5,0.013664703,Frozen Foods,257.7304,OUT045,2002,5683.2688,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDA50,16.25,0.08731067199999999,Dairy,95.541,OUT049,1999,1544.656,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX08,12.85,0.022639195,Fruits and Vegetables,179.7318,OUT049,1999,2165.1816,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD05,19.35,0.016531033,Frozen Foods,122.4098,OUT027,1985,3012.745,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDG41,8.84,0.076873991,Frozen Foods,109.9228,OUT018,2009,1547.3192,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU39,18.85,0.035863436,Meat,58.3562,OUT027,1985,1125.8678,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCQ43,17.75,0.111301625,Others,107.5912,OUT046,1997,1528.6768,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCY42,6.38,0.015193323,Household,143.347,OUT045,2002,858.882,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDF26,6.825,0.046408928,Canned,153.2998,OUT027,1985,3998.7948,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDC20,10.65,0.023023108,Fruits and Vegetables,57.1272,OUT035,2004,279.636,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX14,13.1,0.07494003,Dairy,75.0354,OUT046,1997,902.8248,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRC49,8.67,0.065119701,Soft Drinks,145.7128,OUT027,1985,4026.7584,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDM40,10.195,0.106580267,Frozen Foods,143.1154,OUT017,2007,2410.8618,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE10,6.67,0.090456903,Snack Foods,131.2626,OUT017,2007,2098.6016,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCU17,5.32,0.093071679,Health and Hygiene,103.8674,OUT045,2002,509.337,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDB36,5.465,0.048292189000000006,Baking Goods,133.1626,OUT027,1985,2492.0894,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRF13,12.1,0.029902679,Soft Drinks,144.3444,OUT018,2009,1161.1552,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDL13,13.85,0.056547986,Breakfast,232.73,OUT018,2009,6291.81,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCH55,16.35,0.034726222,Household,125.602,OUT049,1999,3036.048,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCF18,18.35,0.08890854699999999,Household,192.8504,OUT013,1987,2876.256,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDC09,15.5,0.044024163,Fruits and Vegetables,102.0332,OUT010,1998,102.5332,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDV09,12.1,0.020568574,Snack Foods,150.4734,OUT046,1997,2078.6276,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV09,12.1,0.020564685,Snack Foods,148.2734,OUT035,2004,3266.4148,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU16,19.25,0.05822660900000001,Frozen Foods,85.2908,OUT013,1987,671.1264,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD26,8.71,0.072155462,Canned,183.3924,OUT046,1997,3146.5708,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCA29,10.5,0.027253711,Household,170.9106,OUT013,1987,3251.1014,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ26,11.6,0.144604071,Dairy,240.8222,OUT018,2009,3585.333,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT56,16.0,0.193477995,Fruits and Vegetables,55.9246,OUT010,1998,405.4722,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF22,6.865,0.056945936,Snack Foods,214.6218,OUT045,2002,1923.4962,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH21,10.395,0.031288338,Seafood,159.5604,OUT045,2002,2852.2872,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD44,8.05,0.078400465,Fruits and Vegetables,259.0646,OUT046,1997,4380.2982,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS56,5.785,0.038976089,Fruits and Vegetables,264.2252,OUT017,2007,3934.878,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF21,10.3,0.05891884400000001,Fruits and Vegetables,191.653,OUT049,1999,5313.084,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM44,12.5,0.031176157000000006,Fruits and Vegetables,103.099,OUT018,2009,722.393,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRK01,7.63,0.061159246,Soft Drinks,92.5436,OUT049,1999,1607.2412,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDO22,13.5,0.01705904957142857,Snack Foods,78.396,OUT035,2004,1438.128,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP57,17.5,0.052550476,Snack Foods,101.299,OUT045,2002,722.393,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRF49,7.269999999999999,0.124448295,Soft Drinks,112.0518,OUT019,1985,113.8518,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
DRK11,8.21,0.010808272,Hard Drinks,150.5392,OUT018,2009,1043.9744,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDT51,11.65,0.010963269,Meat,110.9544,OUT018,2009,335.5632,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE58,18.5,0.02604376675,Snack Foods,119.8124,OUT017,2007,4029.4216,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT23,7.72,0.075035902,Breads,78.7986,OUT018,2009,856.8846,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCT42,5.88,0.024882614,Household,149.4392,OUT035,2004,1640.5312,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDJ41,6.85,0.022878953,Frozen Foods,262.3594,OUT035,2004,3924.891,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCF42,17.349999999999998,0.16657250099999998,Household,176.1712,OUT027,1985,3691.1952,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA19,7.52,0.055081623,Fruits and Vegetables,128.8994,OUT013,1987,2055.9904,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW09,13.65,0.025920816,Snack Foods,81.2302,OUT046,1997,2059.9852,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCO14,9.6,0.029500321,Household,46.2086,OUT027,1985,802.9548,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDO39,6.985,0.137645467,Meat,185.2608,OUT045,2002,2940.1728,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR45,10.800000000000002,0.02177431975,Snack Foods,240.6222,OUT027,1985,4302.3996,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA15,9.3,0.026818196,Dairy,248.9092,OUT010,1998,498.0184,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDY13,12.1,0.030102335,Canned,74.767,OUT013,1987,2220.443,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY31,5.98,0.043740308,Fruits and Vegetables,145.3418,OUT018,2009,2354.2688,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCS29,9.0,0.069653585,Health and Hygiene,266.2884,OUT049,1999,2914.8724,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ52,7.145,0.01785932,Frozen Foods,160.6578,OUT018,2009,2246.4092,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCX41,19.0,0.017755213,Health and Hygiene,211.7244,OUT045,2002,2752.4172,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ36,7.855,0.161875063,Baking Goods,35.6848,OUT045,2002,335.5632,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV35,19.5,0.128181759,Breads,156.1314,OUT035,2004,2792.3652,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE02,8.71,0.121250374,Canned,92.7778,OUT046,1997,1032.6558,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA34,11.5,0.014921093,Starchy Foods,173.908,OUT018,2009,1211.756,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCL42,18.85,0.040434372,Household,244.3144,OUT049,1999,5635.3312,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE14,13.65,0.031508924,Canned,98.77,OUT045,2002,1697.79,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRD25,6.135,0.079094835,Soft Drinks,114.386,OUT049,1999,1018.674,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRF01,5.655,0.175793413,Soft Drinks,146.9102,OUT018,2009,1749.7224,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDF39,14.85,0.019495051,Dairy,261.291,OUT013,1987,10256.649,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
